yob	sex	state	race	educ	ideo	pid_1	pid_2r	pid_2d	pid_2i	biden_approval	trump_approval	screener_2	screener_4	policy_educ	policy_tax	policy_immi	policy_mari	statement_1	statement_2	statement_3	statement_4	statement_5	statement_6	statement_7	statement_8	statement_9	statement_10	statement_11	statement_12	statement_13	statement_14	statement_15	statement_16	statement_17	statement_18	statement_19	statement_20	statement_21	statement_22	statement_23	statement_24	statement_25	statement_timer_First.Click	statement_timer_Last.Click	statement_timer_Page.Submit	statement_timer_Click.Count
35	1	5	"1"	3	7	1	1			4	1	2	2	3	2	1	3					64	77	56	51			50	55		78	49	32		90	89	32	66	53	66			3.375	20.878	63.234	16
53	1	38	"1"	2	6	1	1			3	2	3	2	1	2	3	2	59			61	44				67	56		49	47				56	66	50	44	57	70	67	60		10.816	167.847	169.542	20
43	1	47	"1"	2	4	3			3	2	3	3	2	1	1	3	2	90	55		70	50	50	85	85	85	80	85			80		90	95						60		0	28.94	218.095	219.738	25
55	1	45	"1"	5	3	2		2		2	4	3	2	1	2	3	3		91		87	81	90	16		89	84	87			92	87	11	82			85				83	21	12.783	181.591	183.321	59
59	1	10	"1"	3	5	1	2			4	1	3	2	2	1	4	3		56	64			71		56	86	50		3				88		51	73	3	14	71	8	31		27.932	161	189.359	22
33	1	36	"1"	2	2	2		1		2	4	3	2	1	2	2	2		85		87	13	82		81				81	83	84	22	53	8		87	89			80		2	9.022	154.554	157.926	51
49	1	30	"1"	5	1	2		1		1	4	3	2	1	1	2	2	100		100	100					100			100	100	100	36	100	100	50	2		50		100	100		41.891	218.452	221.418	25
50	1	31	"1"	5	4	2		1		1	4	3	2	1	1	2	1	100		100	100		100	100	100	100	100	100		100	100			100		45	100				60		26.382	130.946	132.693	16
32	1	11	"1"	1	5	3			2	2	4	1	3	3	2	2	3	74	100	100	100	100				100	100		100		100				100		100	100	100		100	100	1.621	65.231	66.606	59
50	1	15	"1"	2	4	1	2			3	1	3	2	2	2	4	2	100		100		100	100	0	100		100		100	100		100		100	50		100		100	50			33.21	275.526	277.083	19
35	1	26	"1"	4	5	3			1	3	3	3	2	2	3	2	2	72	56	74			59	81		76	51			63	69		64	59	81	79				83		78	1.918	60.509	66.716	31
40	1	3	"1"	6	4	3			2	2	4	3	2	1	1	2	2			0			1		0	2		2	0	0	0	73	0	75	80	38			3	3			1.139	97.078	98.138	60
63	1	5	"1"	6	6	1	1			4	2	3	2	4	4	3	1	80	63	90		59	72	53				91	90	83	87	7	9	16	68						64		18.293	218.951	222.474	45
57	1	31	"1"	2	4	1	1			4	1	3	2	2	4	2	2	100	100		100	21		100	100	100	100				100	6	100	100			100	76		72			22.904	318.265	322.356	66
31	1	36	"1"	2	4	3			2	4	1	3	2	1	1	1	1	2					100		1		1		1	2	100	100	54	100	99			100		51	100	1	15.28	124.623	125.678	19
60	1	10	"1"	4	6	1	1			3	1	3	3	2	1	3	1				19	10	96			96	50		50		98	95	60	0	95		100			20	96	0	28.824	1347.186	1348.984	44
55	1	39	"1"	5	3	2		1		3	4	3	2	1	2	2	2	80	73	71					82	79		80	17	89		65	39		16		83		37	5	32		13.781	81.557	83.06	15
39	1	36	"1"	3	5	3			2	2	2	3	2	2	2	3	1	81	69			47	58	85	84		72	76			86	72		76		3		49	84			71	18.402	124.424	125.265	20
42	1	34	"7"	5	4	3			3	4	4	3	3	1	1	1	1	1	100			1		1	1	1	1				100	1	100		1		100	1			1	1	4.128	89.47	92.131	31
57	1	49	"1"	3	2	2		1		2	4	3	2	1	2	3	2	100	46	100	76		100	79				100	100		100	48		100	49		48				99	6	20.794	176.56	178.3	24
59	1	14	"1"	4	5	1	2			2	4	3	2	1	1	2	3	90		92		85	98			92	96	100		100	99	9	84	93		9			52		52		21.832	168.281	170.799	18
68	1	3	""																																											
65	1	1	"1"	3	7	1	1			3	1	3	2	2	1	4	3	100		100					100	100	100		91		100		100	2	2	2		2	99	2		1	37.06	193.798	241.822	17
44	1	38	"1"	5	4	1	2			4	1	3	2	2	1	3	1		72	15					51	65	62	67	63	50	69		51	65	18		67		30			15	23.602	187.253	189.945	33
53	1	45	"1"	5	6	1	1			4	1	3	2	1	2	3	2	30	34	55		31	30		50		43	65	72		73		45				50			32	51	6	45.706	296.222	301.143	18
32	1	16	"1"	2	1	2		1		2	3	1	2	2	2	2	3		80	85	85		79	83	74	77	85			89	87	79				81	95			74	90		0.963	33.415	66.898	52
54	1	5	"1"	5	6	1	1			4	1	3	1	4	4	4	2		53	78	67	19		80	74	61	75		85						81	79	60	67			76	31	33.368	165.954	168.685	67
45	1	33	"1"	2	5	3			1	4	2	3	2	4	4	3	1	75	100					84	100	100	100		34	100	100	12				3	67	100	52	77			8.596	132.149	135.081	28
48	1	6	"1"	2	7	4			3	4	4	3	2	3	4	4	4	49		51		50	100		1		50	51		49	100	0			50	100		50	100			100	45.163	299.563	300.481	36
58	1	39	"1"	5	2	2		1		1	4	3	2	1	2	2	1		86	83				61	82		82		79	76	88	74	86		17	23	77				76	18	18.176	126.435	128.333	26
55	1	10	"1"	5	6	3			3	4	2	3	2	2	3	3	2					74	50	43	80			82	48	96	73			72	67	73	74	74			76	44	17.903	152.3	154.983	17
60	1	10	"1"	4	2	2		1		2	4	3	2	2	1	2	1	100	100	100				44	96	100	100	100		100				100	100			100	100	33	39		30.541	170.853	172.15	39
39	1	20	""																																											
44	1	7	"1"	2	7	3			2	1	4	3	3	4	4	4	4	100	100	100	100	100			100	100		100			100		100	100		100			100	100		100	1.94	39.169	65.476	20
44	1	5	"1"	5	6	1	1			4	1	3	2	3	4	3	3	60		70	85	90	100				90			100	90	5	30	10	1	10	55			10			117.573	265.179	266.58	15
52	1	26	"1"	2	4	2		2		1	4	3	2	3	3	4	4		50	100			100	0	100	100		100		100			100	0			100	50		100	100	0	36.466	246.947	251.6	27
43	1	31	"1"	6	2	2		2		2	4	3	2	1	4	3	4	20	54		56		53	50	51	51	50	56			48					53		56		50	74	51	4.162	52.56	64.346	26
46	1	5	"1"	5	4	3			2	2	3	3	2	1	1	2	4	62	60	63	69			65	71		62					35	52	67	27		65	71		30	67		39.353	202.593	209.239	15
32	1	1	"1"	6	7	2		1		1	4	3	1	1	1	1	4	1	8	2	8	2	2	1				2			7	3	6		2		2				1	2	0.977	57.754	61.161	40
31	1	5	"1"	5	4	2		1		1	4	3	2	2	1	2	2		100		100			100	100	100	0	100		0		0	100	0				100	100	100		100	7.769	166.935	167.864	56
50	1	45	"1"	3	2	2		2		2	4	3	2	1	1	2	2	100	95	100	100	1			100	100	100	100			100			72	1	1			100		100		16.355	166.538	169.112	18
39	1	18	"1"	4	4	2		1		2	4	3	2	1	1	1	1	80	70		81	80	90		90	70			90	81					80	80	90		70		59	60	9.362	121.529	122.522	25
38	1	45	"1"	5	1	4			2	2	4	3	2	1	1	2	1	100	100		100					100		100	100	100	100	30	100	100		40		79		73		0	8.036	202.071	203.51	37
64	1	5	"1"	4	6	1	1			4	1	3	2	2	2	4	3		66		71		80				90	97	53	90		50	50	54		52		52	50	3	53		8.712	191.591	197.093	20
63	1	38	"1"	6	2	3			2	2	4	3	2	2	3	2	2	94	70	100				83		100	82			100	82	70	51	65	50		40	50		95			25.36	156.998	162.391	15
56	1	36	"1"	5	2	2		1		2	4	3	2	2	1	2	2			50	52	65		44		46		64	48			49	58	49	61	73		70	50			70	12.908	67.735	68.901	31
38	1	44	"1"	5	3	3			2	2	4	3	2	1	2	2	2	100	60		95	85		100		100	100	100	60	100	100		71				95	58	23				8.647	103.351	104.393	18
45	1	14	"1"	6	3	3			1	2	4	3	2	1	1	3	2		90	85	37	68	99		82		88	86			63				0	4	31			1	15	0	19.346	278.487	280.49	70
34	1	48	"1"	3	7	4			1	4	1	3	2	3	4	3	4	100			35	50	90	26	50			90	20			20	25	0	0	0				30	75		23.681	257.123	265.452	20
62	1	5	"1"	2	7	1	1			4	1	3	2	3	4	4	4	76	74		13					13	14	3	72	1	2	98	5	88			58		12	57			23.204	150.745	152.6	22
38	1	38	"1"	5	4	1	2			3	2	3	1	1	4	2	3				47			60	40	49	55	45		42	59	30	55		60	37	52			60	48		12.624	89.201	89.894	31
52	1	3	""																																											
53	1	45	"1"	5	4	3			3	4	4	3	2	2	3	3	2	1	34		12	13		90	90	87	13			12		12				13	62			12	11	9	22.288	153.869	157.312	28
54	1	5	"1"	3	2	2		1		2	4	3	2	2	2	2	1	46		87		21		16		71	68		85		71		64		9		64		71	61	45	4	12.484	119.802	122.303	17
60	1	45	"1"	4	6	1	2			4	3	3	2	1	3	3	3	40					61	11		15	24	7	40		16		86	85	34	35	9				18	8	21.187	227.605	232.501	52
45	1	39	"1"	2	4	1	2			4	1	3	2	2	1	4	1	93	100		98		84		100	100			0	100		100	89	50	0	1		86	80				14.842	158.845	160.873	27
41	1	18	"1"	2	4	2		2		4	1	3	2	2	3	3	1			39		46					69	50	66		64	55		34	47	78		17	66	75	69	16	27.634	121.26	122.354	33
41	1	45	"1"	2	4	3			3	3	2	1	2	1	1	4	1				62	58	59	58		63	59			63	60	58	60	59	77					64	56	62	10.987	43.666	61.587	27
48	1	50	"1"	3	5	3			1	4	1	3	2	2	3	2	2			100	100		100			100		100	13	100	100			48	50	100		57	100	0	100		9.741	182.727	185.496	27
44	1	33	"1"	5	4	3			1	4	1	3	2	2	1	4	3		76	74		63	81	30		81		91		99	72		87	52	24	21		67		24			60.202	350.411	358.302	35
53	1	16	"1"	2	6	1	1			4	1	3	2	2	3	3	1		79	92	79	82	78	69					77	81		79				76	80		73	83	82	92	8.223	161.235	163.512	46
29	1	26	"1"	6	5	1	2			4	4	3	2	1	2	3	1	100	100					80	30	90		80		100	100	0	10	50		0		50			5	10	12.341	126.613	127.427	53
48	1	36	"1"	5	2	1	2			2	4	3	2	1	1	3	1		35	100				4	100	100			26	100		52	29	71	0	78		36			42	2	2.841	116.206	117.922	51
45	1	28	"1"	4	4	1	1			4	2	3	2	2	3	1	2		56		100	4	44	12	100			96			88	9	90	53		8			58	7		7	50.244	229.051	234.62	43
42	1	45	"1"	4	7	1	1			4	1	3	2	4	4	4	2	100	100	100			100	1			100	100	1		6	19	100	45	5	1						100	54.037	390.334	395.924	17
62	1	6	""																																											
67	1	34	"1"	2	4	3			3	4	2	3	2	2	3	4	4	100	98			100	100			54		98	4			7		99	50		55	74	53	45	50		19.088	217.223	218.946	32
49	1	45	"1"	3	6	1	2			4	1	3	2	1	4	4	1	100	100	42	46			28						100	100	1		2			100	18	10	8	21	1	3.046	130.533	131.754	57
45	1	10	"1"	5	6	1	1			4	1	3	2	1	4	4	4	100	100		100			99	100	100	100				100		100	100	100	98	100	100			100		4.445	67.736	68.972	41
52	1	33	"1"	6	4	2		2		2	4	3	2	2	1	2	1	55			39	24		16	19	16	55	49	11		49		67		42	31				27	52		22.447	114.485	120.783	34
41	1	10	"1"	3	6	1	2			4	1	3	2	1	3	3	2	71				46	21	51		61	73	69	43			24		59		51	46			29	54	10	40.049	280.773	285.387	25
52	1	3	"1"	2	7	1	1			4	1	2	2	2	3	3	3	83	97	85	81				72	78	76		43							13	87	54	98	49	91	33	9.609	206.97	207.889	17
45	1	48	"1"	5	1	3			2	4	1	3	1	2	4	3	1	53			83	100			30				100	100		47	69	45		44	100		100	99	49	100	2.261	203.504	206.096	17
54	1	14	"1"	6	7	1	1			4	1	3	2	3	4	3	3	89	89	97					92	94	89	83	53	100				62				75	74	12	87	8	38.053	353.06	355.183	26
39	1	38	"1"	2	4	1	1			4	1	1	2	4	1	4	2	79		43	100		60	67	33	71	49			78		34		34	30	69				50		48	4.093	119.238	131.157	50
57	1	44	"1"	5	7	1	1			4	1	3	2	1	3	4	1		100		100		80	0	100	100	50	0		100		1		80		0			100		100	0	15.544	171.12	173.274	22
48	1	44	"1"	3	4	3			3	4	2	3	2	2	4	3	1	30	37	63	47	100	50	32	64	46			46			54			55	61	60	42					2.206	50.185	64.296	34
58	1	51	"1"	4	4	2		2		2	4	3	2	2	1	3	3		100	100	100	85		100	100	100		100		100				80		100		80	100	90	80		47.976	277.094	279.295	29
62	1	10	"3"	2	3	2		1		1	4	3	2	1	4	1	3	85	83	77			88	79	81		69			74	84	70	65		98	59		70			48		29.714	87.364	90.953	19
29	1	10	"1"	6	2	2		1		1	2	3	1	1	4	4	3		93	100	36		100		100		100	100	100	100				59	95		100	100	100		100		8.693	66.715	67.254	29
53	1	26	"1"	4	4	1	2			4	2	3	2	1	3	2	1	100					79		61	100	74		100	100	100	0	81		100	58	78			0		0	17.957	223.461	226.819	42
35	1	16	""																																											
30	1	38	"1"	3	7	1	1			4	1	3	2	2	4	3	4	100	79	100	100	100				100	52	100			100		61	49			76			54	100	33	16.181	152.46	153.991	25
56	1	30	""																																											
59	1	33	"1"	2	4	3			3	2	4	3	2	2	3	3	3			100			50		90	90	100	90		90		100	100	91		90	85	70			80	40	45.471	296.268	297.395	32
46	1	51	"1"	2	6	3			1	4	1	3	2	4	4	4	4	100	81	99	94	99	100	71	98	85	83			100	100				85	87			86				9.107	117.99	118.695	36
38	1	29	"1"	5	6	4			1	4	1	3	2	2	4	4	3			60	40	60	50			50	50		50		50		30			50	50	50		10	70	40	34.958	416.279	445.849	54
40	1	5	"1,4"	4	6	1	2			4	2	3	2	3	4	3	2					74	88	94		95	91	93	76	90	82	30	73	63	33		81	69					17.073	144.68	146.104	17
53	1	26	"1"	3	3	2		2		1	4	3	2	1	1	2	1	100		99	100			100	100			100	100	100		100	100				100		100	100	100	6	30.731	146.666	149.074	15
65	1	6	"1"	6	4	2		1		1	4	3	2	1	2	2	2	84		99	99				99	100	86	99	21		87		26		45		83	75		98	45		34.808	331.447	375.004	22
52	1	45	"1"	5	6	1	1			4	3	3	2	2	4	3	3	71	69	68		49	58	70			79			93		54		52	19				51	52	69	0	16.313	255.978	259.09	44
39	1	23	"1"	2	6	1	1			4	1	3	2	2	2	3	2	99	81	96	88	50						95		100			60	95	64	90	98	21			83	22	1.369	100.785	102.88	28
52	1	5	"1"	3	2	2		2		2	4	3	1	1	3	2	1	8	43	8			63	11		10	8		22	9				11			69	9	7		67	35	24.302	198.807	200.212	58
47	1	33	"1"	5	4	1	1			4	1	3	2	3	3	2	2	65	50	75	75			50	70		52		60		50	14		50		12		36			30	3	27.923	199.754	201.689	19
50	1	15	"1"	2	6	3			3	2	4	3	1	2	2	3	4		45	48			49	48		47	43	44		48	50	50		51	47	39			48	46			18.219	48.503	96.806	19
48	1	13	"1,6"	6	7	1	1			4	1	3	2	4	4	4	4	100	100	94	64			83	100		100						0	97	57			82	92	71	100	83	8.821	130.677	131.947	42
41	1	24	"1"	3	7	1	1			4	1	3	2	3	3	1	4	82	62		54		38	70	2		56			62		62		35	85			62	100	50	20		8.081	59.749	62.765	28
42	1	26	"1"	3	4	3			3	2	2	3	2	2	4	2	1	54	36		59		17		48	55				33	30		19	5	44	52		55		75	50		7.82	183.504	184.223	70
38	1	44	"1"	4	6	1	1			4	1	3	2	4	3	3	3		100			78	100	86	100	100	100	70				57		63		100	74	78	100	39			21.42	165.035	166.751	25
55	1	13	"1"	4	7	1	1			4	1	3	2	1	3	3	2	100	98	100			85	50	100		63	1	20	100		46				10	92			98		1	68.189	2154.042	2156.141	34
74	1	39	"1"	5	7	2		2		4	3	3	2	2	4	1	3		1	100	1	96		100		1	1		4		100			98	70	0		95	3			81	11.424	235.283	240.215	40
43	1	10	"1"	2	4	4			1	3	2	3	2	1	1	3	3	63		63	47	87	60	62	56	81	41								57	61	71	56			60	82	21.761	122.056	123.495	38
44	1	11	"1"	5	6	1	1			4	1	3	2	2	4	3	2	66	100		1		77	1			1				54	1	1	1		1	1	1		1		91	20.174	386.518	387.649	19
58	1	18	"1"	6	6	1	1			4	1	3	2	2	4	4	4		23			34	23		30		75	62	10	40				27	63		28	71	37	69		21	28.23	246.389	250.631	35
45	1	1	"1"	3	7	1	1			4	1	3	2	2	3	3	2		81		65				76	81		84	80	77	85	54		69	73	20	72	89		25			7.546	140.04	142.6	44
50	1	18	"1"	2	4	2		2		2	4	3	2	2	1	3	1	90		89	86	60	86	74		93		85		95	83	15			78	18			32		49		6.842	174.903	177.457	48
49	1	15	"1"	3	5	3			1	4	1	3	2	1	1	4	3	87		79		50	50	85					1	90	88			1	2			92	97	8	1	3	22.896	182.808	184.703	16
62	1	48	"1"	6	3	3			2	2	4	3	2	2	3	2	3			100	100	52	87	33			97	100	49		100		14	88			23	89			39	81	22.363	170.937	172.328	17
40	1	36	"1"	6	2	2		1		1	4	3	2	2	1	3	2	100	100		100		100	100	100	100	100			100	100			100			50			61	100	51	1.765	183.04	183.677	34
51	1	26	"1"	3	7	1	1			4	4	3	2	2	2	4	3			100		100	0			100	100	100		100	0	0	100			5		40		0	0	10	10.287	319.851	320.952	157
32	1	36	"1"	5	7	1	1			4	1	3	2	1	2	3	3		17		46	67	25			75	55	35		60	52	35				76	53		24	44	30		8.576	125.7	126.86	29
58	1	33	"1"	3	2	2		1		1	4	3	2	1	1	2	2	90		90	95		80	90		97		100	90			85	75	96	0				60	0		0	29.484	206.234	211.043	24
46	1	33	"1"	3	4	2		1		3	4	3	2	2	2	1	1		78			56	1		73	100	75	99			96	96	75	95	83	92	95		70				8.265	97.303	99.136	17
55	1	48	"1"	4	7	1	1			4	1	3	2	3	3	4	4		100	100	50	100	100				100	0			100	0	100	0			100		100	0	50		8.105	139.061	141.548	15
55	1	52	"1"	6	3	3			2	1	4	3	2	4	1	3	1	100			100	100		100	100		100	100	100	100		50	100	100	0				50		50		53.412	222.785	227.253	16
38	1	46	"1"	3	1	1	2			3	2	3	2	2	3	3	2	35		26	64				36	57	37		26	42	48		51		61	37	41			45		43	2.945	119.527	126.758	29
30	1	23	"1"	3	1	4			2	4	4	3	2	1	1	1	1	100			100		100		100	100	100	100	100		100		90		90	0			0		100	0	13.511	101.453	103.609	15
40	1	5	"1"	4	4	2		1		2	4	3	2	2	1	1	1	83	54	83	81	82		83	84						86			82			40	80	82	86	82	38	207.477	390.813	443.311	19
48	1	20	"1"	5	5	1	2			4	1	3	2	4	4	4	1	100	100	100		100	100	100		100	100	100				50	50				50		50	100	76		9.469	323.766	327.371	58
39	1	23	"1"	2	2	2		1		1	4	3	2	2	1	2	2		57			36	84		100	100	100	100	82			89	86	100	9		100				100	1	10.33	111.866	113.441	15
62	1	17	"1"	6	4	1	2			2	4	3	2	2	2	3	2	100			100	30		100			100	100	51	100					100	100	22	62	100	100		0	11.877	167.309	171.654	30
48	1	44	"1"	2	4	1	2			3	3	3	2	1	1	2	2	77	29	85		8	42	42	84	91					84	40		74			88		8	2		5	11.727	151.991	155.349	22
58	1	36	"1"	5	1	2		1		1	4	3	2	2	1	2	1					100	100	12	100	100	100	98	83	98		97			12		100			11	98	100	12.61	249.502	250.839	56
46	1	45	"1"	1	6	1	2			3	1	3	2	1	3	2	2	97	49	91	73	90			100				93	96	72	41	50	49		11		44		21			1518.905	1730.8	1734.901	20
49	1	52	"1"	3	5	1	2			4	2	3	2	1	2	3	3	3			3		10	100	10	3	3	100	56	10		100				13			12	77	3		8.888	144.805	149.658	39
58	1	7	"1"	5	4	1	2			2	4	3	2	2	2	2	2	10		3		24	8	50				26		33		97		17	51		56	55	2		42	65	6.409	76.012	77.246	17
45	1	10	"1"	5	6	1	1			4	1	3	2	2	4	4	3						100	21	5		64	85	10		93	4	7	0		10	7	11		16	96		24.796	208.097	253.075	66
54	1	49	"1"	5	5	3			1	3	4	3	2	2	1	3	2	8		100	100	83		100	100		100		87		98	100		100		74	86			79	73		17.546	164.616	167.478	23
56	1	36	"1"	6	2	2		1		1	4	3	2	1	1	1	2	100			99	71		100	100	100	100	100	77	100	100		80				100	100			100		20.11	187.289	213.384	34
52	1	39	"1"	3	7	1	1			4	1	3	2	1	1	4	2		75	100	83		100	0	95	100		100				0	100		0			73		0	86	0	29.025	204.338	207.168	45
37	1	29	"1"	6	5	3			2	3	4	3	2	1	1	3	4				82	100	9	3	97	85	97	100		100	96	31	92		2				53	12			10.907	125.305	127.198	15
37	1	11	"1"	3	5	1	1			4	1	3	2	1	4	4	4	100					82		0	0	100	100			100	0	100	25			50	50	50		100	1	27.645	420.323	422.356	84
29	1	15	"1"	2	4	1	2			2	2	3	2	2	1	2	1	50			61	58		54			53	55		52			52	57	81	61	58			49	57	60	6.517	68.009	68.48	36
29	1	44	"1"	3	6	1	1			4	1	3	2	2	4	3	2	50		10	50	50	10		10	50				90		20	50	50	90	50		50				50	6.703	284.899	286.39	41
42	1	14	"1,6"	3	1	2		1		1	4	3	2	1	1	2	1	95	88	93	100	54		84	100	100	100	100	55					100			95			88		1	19.368	195.587	199.876	17
29	1	52	"1"	2	4	4			3	4	2	3	2	2	2	3	1	7	32			66	12		1		27	16	70	23		35	47		25	80				22	5		1.101	75.828	76.906	48
53	1	14	"1"	6	2	3			2	1	4	3	2	1	1	1	1					100	100	100	100			100		100		9	50	100		0	100		20	0	50	1	31.9	175.939	178.826	16
31	1	44	"1"	2	4	3			2	2	4	3	2	1	1	1	2	100			100	1	100		100	100	100	1		100		1				1	100	2		1		1	24.257	164.707	168.828	15
49	1	1	"1"	6	5	1	2			2	3	3	2	2	2	3	3	94		95				100		100		100		100		80	33	63	53	61		65	32	10		10	10.246	155.931	158.353	68
68	1	39	"1"	2	6	4			3	4	2	3	2	2	2	4	3			89	54	83		11	88	89					85	54	66		35		100	65		93	83	4	16.14	395.637	421.289	90
61	1	23	"1"	6	2	2		1		1	4	3	1	2	1	3	2	99	98		99	99	100	99	99	99			98		99		99	98			99			5		5	16.283	121.454	123.153	15
52	1	45	"1"	5	2	3			2	1	4	3	2	1	1	1	2		95	100				100	100	100		100	100	100				100		92	90	91	24	100	91		13.68	96.031	97.86	15
33	1	36	"1"	2	3	3			2	3	4	3	2	1	2	3	1	100	90		99		100	23	100	100		100					100	41		15		90		17	100	4	39.229	173.876	176.819	19
64	1	31	"1"	3	1	3			2	2	4	3	2	1	1	2	3	100	81	90		100			100		100	100		100		50		100		50		75		100	0	0	81.42	163.79	167.004	17
51	1	41	"1"	5	4	2		1		2	4	3	1	4	4	2	3	100	100	100				94		100		90	100	100	96		100	98		100	100		99			100	1.001	62.1	63.721	34
62	1	26	"1"	5	4	2		1		2	3	3	2	2	1	2	2	100	100	85	100		100	21	100			100			89	27		62		82			52		70	11	517.3	1125.944	1130.037	26
48	1	10	"1"	5	1	2		1		1	4	3	2	1	1	1	1	100		3	100	4	100			100	100	100	100		100		100			3	4	100				56	2.6	125.97	127.687	56
35	1	4	"1"	1	5	3			3	4	3	3	2	3	3	3	1			50	50	32		51		50		50		45	79	50			42	65	51	67	95	50			31.212	416.524	418.815	36
41	1	44	"1"	3	7	1	1			4	2	3	2	2	2	4	3	100		98	100		5		53	100	91	44		31	100				100		44		50	96		1	25.629	308.413	309.711	27
46	1	19	"3"	3	7	1	2			4	1	3	1	1	3	4	3	61					82			23	80	33	35	85	80	50	35	86	37	82	64			59			7.127	138.069	139.874	23
49	1	39	"1"	4	6	1	1			4	1	3	2	2	4	2	1		97	98	96	12		14	14	100		96	72	14	14		56				19		92		82		58.419	205.166	206.099	43
63	1	39	"1"	4	4	3			3	4	2	3	2	2	1	4	3		100		100	100		100	100	100	100			100			100		100		100	100	64	100		100	28.356	141.486	144.443	17
37	1	16	"1"	6	6	1	2			4	2	3	2	2	4	2	3		54			75		25	100		88					10	9	56		79	73	50	51	20	70	6	8.236	115.334	116.239	23
51	1	39	"3"	5	4	1	2			4	2	3	2	3	4	4	3	15	31	44	56		0	2	43	21			100					31			2	31	100		32	3	61.371	554.874	557.463	70
39	1	6	"1"	2	4	1	2			2	4	3	2	2	2	2	4		77	98		100		99	58	81		85	61		82	88	80	84					98	97	97		1.214	59.853	60.968	31
64	1	45	"1"	2	6	1	1			4	3	3	2	1	4	4	1	72	76		82		82	100	0		75	77	0	76		46	72			75	71				77		23.038	192.44	197.267	19
29	1	29	"1"	4	6	1	2			4	2	3	1	2	3	3	1	47	65	85	62			74	66	55			63		53		76	53	78	57	77	79					1.226	59.706	61.083	38
42	1	6	"1"	5	6	1	1			4	4	3	2	3	1	3	1		18			0	100	100	100					100	100	100	52		22	0	100	100	100		23		14.88	238.132	241.647	32
55	1	5	"3"	6	3	2		1		1	4	3	2	2	3	2	2	71	100		100			13				100		100	100	15	55	100			73	73		41	58	3	11.678	135.707	136.913	20
63	1	7	"1"	3	6	1	1			4	1	3	2	1	4	4	3	100	100			100	100		100		100	100	1		100	1		1		1	75				25	1	16.885	158.99	163.858	19
54	1	10	"1"	5	4	3			3	1	1	3	2	1	1	4	1	81		81	80		80	84	81	82		80	80				81			80	81		81	80	81		2.067	135.68	136.172	23
41	1	5	"1"	2	4	3			3	4	4	3	1	1	3	2	1		100	100	100	80			100	100	100			100	100	51			30		100	100	80			10	26.008	120.207	122.862	19
69	1	5	"1"	6	2	2		1		2	4	3	2	1	1	1	1						100	4	100		100	100		100	100		94	88	3		94	81	100		55	2	19.688	155.232	157.127	19
58	1	31	"1"	3	4	3			2	2	4	3	2	2	1	3	2	81			96	50	51	14		92	100	89	84	93		48		87			82				94	2	8.61	143.498	144.603	35
46	1	42	"1"	4	7	1	1			4	2	3	2	2	2	4	2	100		100	100	100		99	100	100		93	100			100		100			100	100	100		100		29.394	163.565	164.336	43
63	1	48	"1"	5	7	1	1			4	1	3	2	3	4	4	3	100	98	52		87	100		87		95		6						7	41	80	14	15		71	9	8.203	207.261	209.752	59
53	1	5	"1"	4	4	3			3	4	2	3	2	2	3	3	4			80	95				52	64	94	94	44	78	13			11		7		54	97	32		9	20.364	179.066	181.916	22
60	1	34	"1"	3	4	1	2			3	4	3	2	1	1	3	2		67	70	62	50	67	100	72		73	85			99			89	40		90	72		27			39.582	566.063	572.585	16
55	1	26	"1"	3	2	2		1		2	4	3	2	2	2	2	1		69	93	78	52	72		83	100		100	71			50	89		22			56	58		68		27.772	292.683	295.301	50
55	1	34	"1"	5	6	1	1			4	1	3	2	2	4	3	2	89		75	27			49			67	70	22	77			12	20	18		79			14	20	14	33.783	288.15	290.596	33
30	1	36	"1"	2	4	2		2		3	1	3	2	2	1	4	2	22		40	52		29		37	43		27	55			47		21			30		30	41	40	25	19.801	61.922	64.345	26
45	1	18	"1"	3	3	2		2		2	4	3	2	1	2	3	2	50	50	100	100			0	100	100		100	65	50			1		50		100	50		0			26.324	1452.485	1453.489	18
42	2	17	"1"	4	4	3			3	4	1	3	2	2	1	3	2		34	29	53			16	17	19		26	34	28	80		30			65		39		56		34	1.233	80.665	81.3	34
44	2	36	"1"	5	2	2		1		1	4	3	2	1	1	2	3	100		100	100	78		100		100	100	100	100	100	100	2					100	87		100			11.876	147.458	168.104	25
40	2	33	"1"	3	5	2		2		2	4	3	2	1	1	2	2		86	93		50				100	92	100	93	100		4	85	78	12	8		12			19		9.489	148.104	149.116	43
42	1	51	"1"	2	4	4			3	3	4	3	2	1	1	4	2			72	78		57	51	73				65		34	15		25	86	56	55	64	84			15	75.204	225.185	227.479	17
60	1	39	"1"	2	4	1	2			3	4	3	1	2	2	2	3	100			72					67	63		75			78	5	100	97		9	21	87	7	57	73	33.301	281.269	290.275	50
26	2	5	"2"	2	4	2		1		1	3	3	2	1	1	2	4	48		56	59	65				62	49	48			87	52	40		45		68	45	35	52			3.383	60.821	62.481	27
31	2	33	"1"	2	5	1	2			1	2	1	1	2	3	2	1		35			70	83		39	38	60		39	45	62	39			47		34		70	64	84		1.001	56.678	61.94	38
55	2	10	"1"	2	3	2		1		1	4	3	2	2	1	3	1	59		100				22	100	100	100		72		83		74	83	21	11	84		40			4	8.537	86.261	87.718	18
23	2	34	"1"	2	2	3			3	4	1	2	2	1	2	2	2			72			26	77	31			41		79			42	58	64		53	64	35	42	52	60	1.429	66.264	67.366	43
